payment_id;claim_id;payment_date;payment_type;payment_value
957802;524;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;29000000.0
746976;3311;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;45000000.0
831512;6694;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;88000000.0
751638;6036;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
76832;5518;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;91000000.0
473647;36;2023-01-21 00:00:00+00:00;GRÚA;58000000.0
981335;3429;2023-01-21 00:00:00+00:00;GRÚA;5000000.0
439349;1714;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;54000000.0
545465;8188;2023-01-21 00:00:00+00:00;GRÚA;19000000.0
414325;51;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;65000000.0
151891;4351;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;79000000.0
249413;1713;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
466459;8581;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;48000000.0
645301;8324;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;31000000.0
304239;6230;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;98000000.0
381421;2487;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;68000000.0
501026;6560;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;15000000.0
233329;3460;2023-01-21 00:00:00+00:00;GRÚA;59000000.0
512627;4240;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;79000000.0
211078;7436;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;33000000.0
338684;5197;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;86000000.0
918481;7149;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;14000000.0
984959;2180;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;49000000.0
987021;8152;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;87000000.0
737094;5817;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;69000000.0
778496;7962;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;80000000.0
724662;297;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;49000000.0
853531;3424;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;64000000.0
13337;6922;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;21000000.0
375836;4294;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;7000000.0
229920;7094;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;32000000.0
47481;933;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;32000000.0
960413;8773;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;67000000.0
533609;9721;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;74000000.0
271879;3349;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;76000000.0
559002;8004;2023-01-21 00:00:00+00:00;GRÚA;14000000.0
983756;2756;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;28000000.0
122178;9643;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;58000000.0
970131;8182;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;76000000.0
381337;5067;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;96000000.0
377159;7587;2023-01-21 00:00:00+00:00;GRÚA;91000000.0
442728;711;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;81000000.0
371815;5905;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;15000000.0
487590;7994;2023-01-21 00:00:00+00:00;GRÚA;24000000.0
128981;85;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;27000000.0
304945;3701;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;54000000.0
650043;1294;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;2000000.0
539332;5230;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;7000000.0
788273;4236;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;27000000.0
406321;3458;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;12000000.0
575807;9516;2023-01-21 00:00:00+00:00;GRÚA;14000000.0
957650;1011;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;34000000.0
547462;86;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
897904;6035;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;19000000.0
657032;9516;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;99000000.0
886995;5488;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;44000000.0
839039;1191;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;76000000.0
