payment_id;claim_id;payment_date;payment_type;payment_value
420063;2365;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;8000000.0
726264;8082;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
284073;9185;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;90000000.0
68400;8436;2023-01-14 00:00:00+00:00;GRÚA;77000000.0
831421;193;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;85000000.0
707831;5131;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;1000000.0
807102;8813;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;41000000.0
3391;6917;2023-01-14 00:00:00+00:00;GRÚA;7000000.0
387080;4671;2023-01-14 00:00:00+00:00;GRÚA;71000000.0
740507;7438;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;91000000.0
250307;530;2023-01-14 00:00:00+00:00;GRÚA;16000000.0
15318;3168;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;97000000.0
970117;7485;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;39000000.0
993378;3194;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;89000000.0
620057;524;2023-01-14 00:00:00+00:00;GRÚA;44000000.0
263220;4032;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;22000000.0
904891;4230;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;41000000.0
884027;7411;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;87000000.0
225664;6529;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;57000000.0
591031;6036;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;2000000.0
234291;2824;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;38000000.0
988107;1977;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;32000000.0
155472;3355;2023-01-14 00:00:00+00:00;GRÚA;75000000.0
91153;6482;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
751151;8985;2023-01-14 00:00:00+00:00;GRÚA;86000000.0
446387;3568;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;80000000.0
76219;9095;2023-01-14 00:00:00+00:00;GRÚA;93000000.0
989876;3845;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;3000000.0
546814;5962;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;64000000.0
152421;5762;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;76000000.0
942114;193;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;34000000.0
775558;4793;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;11000000.0
212230;6022;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;67000000.0
481561;3551;2023-01-14 00:00:00+00:00;GRÚA;63000000.0
420776;6411;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;45000000.0
744882;3119;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;94000000.0
106813;8323;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;39000000.0
540540;9441;2023-01-14 00:00:00+00:00;GRÚA;74000000.0
307557;810;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;52000000.0
574465;1798;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;21000000.0
662079;4042;2023-01-14 00:00:00+00:00;GRÚA;23000000.0
433091;5289;2023-01-14 00:00:00+00:00;GRÚA;14000000.0
447518;9751;2023-01-14 00:00:00+00:00;GRÚA;37000000.0
8494;7649;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;76000000.0
653666;309;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;51000000.0
281801;5117;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;69000000.0
866545;1844;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;77000000.0
769113;4899;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;9000000.0
216115;2049;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;47000000.0
470020;1798;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;40000000.0
210313;5311;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;20000000.0
97060;1379;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;10000000.0
103102;3327;2023-01-14 00:00:00+00:00;GRÚA;48000000.0
27985;3653;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;78000000.0
635232;5039;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;8000000.0
145012;1687;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;14000000.0
756829;2394;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
638280;9795;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;56000000.0
649730;4351;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;36000000.0
456338;2725;2023-01-14 00:00:00+00:00;GRÚA;85000000.0
679067;1975;2023-01-14 00:00:00+00:00;GRÚA;90000000.0
124264;9983;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;95000000.0
588884;6861;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;47000000.0
799742;9070;2023-01-14 00:00:00+00:00;CONDUCTOR ELEGIDO;54000000.0
324751;841;2023-01-14 00:00:00+00:00;GRÚA;54000000.0
246293;6358;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;31000000.0
253191;1003;2023-01-14 00:00:00+00:00;GRÚA;52000000.0
577034;3809;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;36000000.0
862779;1433;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;41000000.0
915072;2247;2023-01-14 00:00:00+00:00;GRÚA;84000000.0
490614;7556;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;52000000.0
471594;4042;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;94000000.0
