payment_id;claim_id;payment_date;payment_type;payment_value
498658;9956;2023-01-17 00:00:00+00:00;GRÚA;35000000.0
945886;7411;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;28000000.0
236241;9055;2023-01-17 00:00:00+00:00;GRÚA;54000000.0
517744;4269;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;14000000.0
897392;2963;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;58000000.0
393545;7443;2023-01-17 00:00:00+00:00;GRÚA;14000000.0
549242;9516;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;59000000.0
859220;8581;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;59000000.0
581984;7024;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;87000000.0
914494;7438;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;38000000.0
140925;7280;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;38000000.0
61933;5392;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;68000000.0
623754;9776;2023-01-17 00:00:00+00:00;GRÚA;15000000.0
652452;7949;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;12000000.0
910125;6861;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;42000000.0
426921;616;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;7000000.0
261388;2133;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;51000000.0
400893;3346;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;46000000.0
757823;5348;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;9000000.0
905132;2180;2023-01-17 00:00:00+00:00;GRÚA;17000000.0
146841;2924;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;8000000.0
311077;1129;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;49000000.0
64278;3346;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
24446;3688;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;31000000.0
97296;8718;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;17000000.0
348947;2026;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;93000000.0
840705;3631;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;78000000.0
704174;6788;2023-01-17 00:00:00+00:00;GRÚA;25000000.0
234304;1025;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;70000000.0
569495;6484;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;78000000.0
467736;7627;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;53000000.0
12079;9881;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;45000000.0
668017;6670;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;41000000.0
512278;2147;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
413557;4260;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;13000000.0
636543;809;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;69000000.0
441243;9729;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;92000000.0
541198;2962;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;2000000.0
426147;6939;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;14000000.0
754298;1315;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;78000000.0
487017;8673;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;89000000.0
810278;7527;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;15000000.0
371360;3957;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;35000000.0
870748;5291;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;64000000.0
