payment_id;claim_id;payment_date;payment_type;payment_value
343008;6321;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;55000000.0
930705;5940;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;52000000.0
282303;3270;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;96000000.0
898656;4260;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;29000000.0
892355;2422;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;69000000.0
572894;3825;2023-01-25 00:00:00+00:00;GRÚA;30000000.0
880913;9806;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;6000000.0
736866;3631;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
952135;4351;2023-01-25 00:00:00+00:00;GRÚA;63000000.0
508242;5148;2023-01-25 00:00:00+00:00;GRÚA;56000000.0
633905;1202;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;32000000.0
667085;184;2023-01-25 00:00:00+00:00;GRÚA;18000000.0
434223;2824;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;39000000.0
733114;4414;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;91000000.0
41758;7116;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;91000000.0
146687;4023;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;89000000.0
251783;4875;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;61000000.0
325720;5316;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;93000000.0
512945;1975;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;65000000.0
88486;1775;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;43000000.0
775708;7962;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;78000000.0
418213;6042;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;68000000.0
366475;858;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;68000000.0
660809;9776;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;67000000.0
466802;6922;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;65000000.0
92933;9954;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;49000000.0
301675;8665;2023-01-25 00:00:00+00:00;GRÚA;60000000.0
268583;8201;2023-01-25 00:00:00+00:00;GRÚA;74000000.0
996342;4294;2023-01-25 00:00:00+00:00;GRÚA;89000000.0
104421;3697;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;40000000.0
790277;1963;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;96000000.0
100667;3543;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;11000000.0
582591;3688;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;43000000.0
162198;196;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;73000000.0
997253;3986;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;69000000.0
64774;8830;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;47000000.0
421285;7841;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;91000000.0
901228;8476;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;40000000.0
563014;4826;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
914805;1640;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;12000000.0
836869;1696;2023-01-25 00:00:00+00:00;GRÚA;74000000.0
891728;8011;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;69000000.0
398549;8378;2023-01-25 00:00:00+00:00;GRÚA;80000000.0
831382;4875;2023-01-25 00:00:00+00:00;GRÚA;13000000.0
972361;7267;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;52000000.0
249840;1584;2023-01-25 00:00:00+00:00;GRÚA;22000000.0
38301;6025;2023-01-25 00:00:00+00:00;GRÚA;25000000.0
369177;4778;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;44000000.0
365183;7116;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;10000000.0
224904;9472;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;12000000.0
992496;5082;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;53000000.0
159238;7094;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;16000000.0
752577;4421;2023-01-25 00:00:00+00:00;GRÚA;64000000.0
268332;1378;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;17000000.0
461281;1248;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;14000000.0
212655;833;2023-01-25 00:00:00+00:00;GRÚA;78000000.0
276241;4481;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;66000000.0
104514;5291;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;9000000.0
203604;4917;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;17000000.0
541850;6496;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;99000000.0
374080;1880;2023-01-25 00:00:00+00:00;GRÚA;60000000.0
485939;894;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;55000000.0
498506;3761;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;72000000.0
556343;4242;2023-01-25 00:00:00+00:00;GRÚA;59000000.0
454972;1011;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;8000000.0
721765;6729;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;49000000.0
774079;714;2023-01-25 00:00:00+00:00;GRÚA;77000000.0
166173;4146;2023-01-25 00:00:00+00:00;GRÚA;19000000.0
316872;5286;2023-01-25 00:00:00+00:00;GRÚA;43000000.0
489735;5167;2023-01-25 00:00:00+00:00;GRÚA;73000000.0
238720;573;2023-01-25 00:00:00+00:00;GRÚA;78000000.0
229292;8356;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;38000000.0
