payment_id;claim_id;payment_date;payment_type;payment_value
721529;629;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;80000000.0
669969;263;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;11000000.0
340547;547;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;41000000.0
992231;2963;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;15000000.0
386472;9729;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;4000000.0
394360;6315;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;12000000.0
334310;6330;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;44000000.0
569785;2824;2023-01-22 00:00:00+00:00;GRÚA;19000000.0
296696;1185;2023-01-22 00:00:00+00:00;GRÚA;35000000.0
177284;497;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;9000000.0
453187;8784;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;78000000.0
867986;2444;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;39000000.0
984456;2595;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;11000000.0
138466;749;2023-01-22 00:00:00+00:00;GRÚA;44000000.0
625768;8952;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;24000000.0
550059;9891;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;76000000.0
816888;9516;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;78000000.0
794007;8277;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;50000000.0
656574;494;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;59000000.0
660608;8277;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;27000000.0
675175;5112;2023-01-22 00:00:00+00:00;GRÚA;97000000.0
958764;583;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;63000000.0
505417;7150;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;96000000.0
762435;2677;2023-01-22 00:00:00+00:00;GRÚA;31000000.0
145543;4082;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;12000000.0
630342;2480;2023-01-22 00:00:00+00:00;GRÚA;91000000.0
311397;4185;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;90000000.0
364794;2156;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;48000000.0
889182;6528;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;59000000.0
226103;2962;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;28000000.0
10870;8581;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;21000000.0
114412;4296;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;21000000.0
131196;9017;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;88000000.0
93740;6405;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
242102;6025;2023-01-22 00:00:00+00:00;GRÚA;15000000.0
232639;6857;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;91000000.0
709540;749;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;69000000.0
156736;6117;2023-01-22 00:00:00+00:00;GRÚA;54000000.0
986110;2725;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;47000000.0
661369;4437;2023-01-22 00:00:00+00:00;GRÚA;42000000.0
519993;7762;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;39000000.0
35634;6603;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;72000000.0
459910;8681;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;72000000.0
518799;3904;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;48000000.0
250967;6025;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;9000000.0
621764;9591;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;3000000.0
511861;1718;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;56000000.0
793913;6035;2023-01-22 00:00:00+00:00;GRÚA;19000000.0
206748;6277;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;47000000.0
633891;6250;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;6000000.0
498074;2353;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;74000000.0
687805;5139;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;53000000.0
603516;7650;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;95000000.0
412719;4468;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;20000000.0
413149;882;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;95000000.0
550609;6892;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;71000000.0
903487;9660;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;65000000.0
608478;3915;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;48000000.0
321225;1132;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;64000000.0
953269;9600;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;15000000.0
676096;8643;2023-01-22 00:00:00+00:00;GRÚA;25000000.0
299601;5435;2023-01-22 00:00:00+00:00;GRÚA;33000000.0
776330;2444;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;76000000.0
