payment_id;claim_id;payment_date;payment_type;payment_value
103235;9680;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;10000000.0
430761;4230;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;45000000.0
159967;51;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;30000000.0
591397;6000;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;16000000.0
424609;9133;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;97000000.0
566011;7346;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
272203;6315;2023-01-13 00:00:00+00:00;GRÚA;94000000.0
94441;7803;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;26000000.0
614593;8572;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;4000000.0
648074;8476;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;19000000.0
317259;6278;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
612460;9680;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;12000000.0
440813;9406;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;13000000.0
659548;5083;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;41000000.0
861426;7443;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;59000000.0
78634;5180;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
931630;9379;2023-01-13 00:00:00+00:00;GRÚA;48000000.0
641175;3023;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;68000000.0
132006;2238;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;76000000.0
53251;3697;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;6000000.0
22838;5888;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;73000000.0
126195;6795;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;95000000.0
32925;7749;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;11000000.0
231555;1124;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;25000000.0
111964;1775;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
563506;1190;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;77000000.0
880100;3788;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
219662;4982;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;92000000.0
775920;5344;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;29000000.0
532233;370;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
804687;5983;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;80000000.0
892532;5085;2023-01-13 00:00:00+00:00;GRÚA;59000000.0
207586;7764;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;99000000.0
338299;8466;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;27000000.0
790808;7650;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;42000000.0
688749;4631;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;60000000.0
198071;7854;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;98000000.0
248110;9378;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;51000000.0
604941;4247;2023-01-13 00:00:00+00:00;GRÚA;34000000.0
12906;7280;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;35000000.0
716948;8548;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;64000000.0
681953;2877;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;6000000.0
373754;8201;2023-01-13 00:00:00+00:00;GRÚA;52000000.0
695802;6920;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;19000000.0
5744;3445;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;58000000.0
764602;366;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;37000000.0
108855;5278;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;33000000.0
219226;8019;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;59000000.0
432058;6188;2023-01-13 00:00:00+00:00;GRÚA;98000000.0
568481;9721;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
763945;8476;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;84000000.0
75906;810;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;90000000.0
