payment_id;claim_id;payment_date;payment_type;payment_value
147970;1345;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;90000000.0
835800;6158;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;37000000.0
425686;6694;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;79000000.0
302503;3975;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;71000000.0
180640;6178;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;67000000.0
73519;4260;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;61000000.0
979870;2787;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;46000000.0
4780;3845;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;70000000.0
253648;3599;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
546670;7150;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;45000000.0
143050;5435;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;27000000.0
995130;3701;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;40000000.0
878113;5523;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;47000000.0
752644;4545;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;59000000.0
560481;9453;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;17000000.0
867465;497;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;12000000.0
125122;1626;2023-01-15 00:00:00+00:00;GRÚA;99000000.0
290398;5737;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;27000000.0
897647;2912;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;54000000.0
782369;3975;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;86000000.0
462851;5054;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;95000000.0
193757;223;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;10000000.0
692632;2310;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;14000000.0
719533;9411;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
465042;616;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;7000000.0
308099;9406;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;28000000.0
769376;2272;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;50000000.0
888545;3322;2023-01-15 00:00:00+00:00;GRÚA;84000000.0
63008;86;2023-01-15 00:00:00+00:00;GRÚA;18000000.0
826031;3234;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;8000000.0
348121;1263;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
209911;3450;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;85000000.0
995282;3191;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;47000000.0
721715;530;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;41000000.0
364149;9397;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;7000000.0
137110;5240;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;33000000.0
301098;6067;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;95000000.0
487227;9783;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;63000000.0
675193;2310;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;60000000.0
167250;2607;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
864942;4658;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;61000000.0
136760;9384;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;15000000.0
214881;6560;2023-01-15 00:00:00+00:00;GRÚA;49000000.0
31987;4809;2023-01-15 00:00:00+00:00;GRÚA;47000000.0
261007;95;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;9000000.0
501002;6270;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;42000000.0
763393;9378;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;5000000.0
748170;7346;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
324956;8189;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;87000000.0
206186;3551;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;29000000.0
501715;1531;2023-01-15 00:00:00+00:00;GRÚA;53000000.0
443132;4809;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;63000000.0
887072;263;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;53000000.0
874453;2368;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;7000000.0
258363;4236;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;29000000.0
632031;3023;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;66000000.0
680319;95;2023-01-15 00:00:00+00:00;RESPONSABILIDAD CIVIL;86000000.0
