payment_id;claim_id;payment_date;payment_type;payment_value
807279;6694;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;24000000.0
996010;3904;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
622556;3327;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;89000000.0
56691;2252;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;23000000.0
454063;9271;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;80000000.0
598598;5279;2023-01-02 00:00:00+00:00;GRÚA;23000000.0
263184;869;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;80000000.0
3405;3631;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;70000000.0
192673;8403;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;37000000.0
387248;869;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;15000000.0
815107;2562;2023-01-02 00:00:00+00:00;GRÚA;67000000.0
790837;8466;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;83000000.0
317121;335;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;85000000.0
397554;9004;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;15000000.0
133817;6922;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;1000000.0
124348;3899;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;43000000.0
156267;5108;2023-01-02 00:00:00+00:00;GRÚA;69000000.0
232744;3613;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;70000000.0
393818;7443;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;25000000.0
874049;9794;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;13000000.0
934126;8162;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
228631;5374;2023-01-02 00:00:00+00:00;GRÚA;94000000.0
204842;1222;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;77000000.0
136303;4294;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;19000000.0
418108;1112;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;2000000.0
737640;932;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;70000000.0
288687;9898;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;89000000.0
301254;2877;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;56000000.0
292349;52;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;83000000.0
485534;451;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;36000000.0
982663;2725;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;58000000.0
404591;140;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;58000000.0
493790;1923;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;69000000.0
499663;573;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;55000000.0
68859;2032;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;34000000.0
97943;9303;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;81000000.0
754313;2926;2023-01-02 00:00:00+00:00;GRÚA;73000000.0
322706;9070;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;11000000.0
269801;636;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;28000000.0
172274;4899;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;75000000.0
786812;1148;2023-01-02 00:00:00+00:00;GRÚA;15000000.0
313492;9729;2023-01-02 00:00:00+00:00;GRÚA;40000000.0
675081;918;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;86000000.0
400300;6188;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;2000000.0
12409;3389;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;59000000.0
954636;7094;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;14000000.0
962116;368;2023-01-02 00:00:00+00:00;GRÚA;74000000.0
975994;1126;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;8000000.0
782359;1097;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;86000000.0
385028;36;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;22000000.0
637631;7267;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;14000000.0
334882;1515;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;8000000.0
644567;3441;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;50000000.0
625568;4919;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;76000000.0
337964;3237;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;67000000.0
863379;9882;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;45000000.0
533214;932;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;13000000.0
467204;45;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;3000000.0
536904;7123;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;47000000.0
818839;2344;2023-01-02 00:00:00+00:00;GRÚA;17000000.0
884772;1234;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;21000000.0
475724;1704;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;35000000.0
