payment_id;claim_id;payment_date;payment_type;payment_value
360658;5107;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
996364;4008;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;50000000.0
996931;8436;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;65000000.0
731795;1515;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;22000000.0
551261;2371;2023-01-08 00:00:00+00:00;GRÚA;79000000.0
554920;5809;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;88000000.0
28169;8812;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;48000000.0
41589;1572;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;43000000.0
713498;7013;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;69000000.0
754371;2430;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;14000000.0
936287;2654;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;45000000.0
610434;3385;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;1000000.0
60261;8974;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;94000000.0
921360;3849;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;21000000.0
730291;3168;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;51000000.0
522695;4778;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;13000000.0
541835;2924;2023-01-08 00:00:00+00:00;GRÚA;16000000.0
725499;2165;2023-01-08 00:00:00+00:00;GRÚA;12000000.0
820347;1531;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;70000000.0
973597;4424;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;64000000.0
783657;3425;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;35000000.0
576911;187;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;58000000.0
831443;3594;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;50000000.0
728827;3251;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;32000000.0
6863;2093;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;41000000.0
849228;9882;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;80000000.0
798905;4069;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;78000000.0
431928;2064;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;74000000.0
36701;7594;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
532740;2753;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;46000000.0
422801;7063;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;61000000.0
817284;1524;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;22000000.0
662682;1458;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;12000000.0
907358;6095;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;42000000.0
14082;5862;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;28000000.0
812191;6694;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;60000000.0
774635;6424;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;66000000.0
808213;2131;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;57000000.0
717933;2595;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;13000000.0
493440;9401;2023-01-08 00:00:00+00:00;GRÚA;44000000.0
287664;6920;2023-01-08 00:00:00+00:00;GRÚA;65000000.0
276004;2343;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;48000000.0
793707;1879;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;65000000.0
295974;9790;2023-01-08 00:00:00+00:00;GRÚA;63000000.0
295841;6420;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;8000000.0
980298;2268;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;12000000.0
485809;4242;2023-01-08 00:00:00+00:00;GRÚA;49000000.0
414676;4604;2023-01-08 00:00:00+00:00;GRÚA;18000000.0
740440;7013;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;61000000.0
895959;4074;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;14000000.0
253178;9770;2023-01-08 00:00:00+00:00;GRÚA;7000000.0
376322;1191;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;53000000.0
500210;3425;2023-01-08 00:00:00+00:00;GRÚA;76000000.0
568281;9116;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;74000000.0
72198;7494;2023-01-08 00:00:00+00:00;GRÚA;47000000.0
212825;5350;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;80000000.0
485124;2365;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;52000000.0
