payment_id;claim_id;payment_date;payment_type;payment_value
247272;2926;2023-01-26 00:00:00+00:00;GRÚA;56000000.0
909956;5862;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;33000000.0
88513;5982;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;16000000.0
799250;5719;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;79000000.0
628292;8393;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;63000000.0
175827;3655;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;34000000.0
558170;4826;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;32000000.0
358317;7566;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;92000000.0
200308;4351;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
775601;4258;2023-01-26 00:00:00+00:00;GRÚA;72000000.0
716129;8375;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;52000000.0
924469;8287;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;80000000.0
60133;2343;2023-01-26 00:00:00+00:00;GRÚA;10000000.0
183288;7234;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;34000000.0
703147;2343;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;38000000.0
4830;2734;2023-01-26 00:00:00+00:00;GRÚA;95000000.0
807307;2310;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;92000000.0
967170;8812;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;7000000.0
928599;6825;2023-01-26 00:00:00+00:00;GRÚA;61000000.0
597292;3270;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;66000000.0
423423;9566;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;32000000.0
679353;7024;2023-01-26 00:00:00+00:00;GRÚA;28000000.0
152882;3845;2023-01-26 00:00:00+00:00;GRÚA;51000000.0
874985;1925;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;9000000.0
207793;5829;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;55000000.0
302689;4249;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;44000000.0
581671;2156;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;85000000.0
828366;6582;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;74000000.0
497867;7540;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;37000000.0
577304;6067;2023-01-26 00:00:00+00:00;GRÚA;66000000.0
190719;1688;2023-01-26 00:00:00+00:00;GRÚA;92000000.0
192774;8863;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;80000000.0
142703;52;2023-01-26 00:00:00+00:00;GRÚA;34000000.0
975659;9729;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;43000000.0
578665;3115;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;80000000.0
693822;8277;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;55000000.0
207748;4554;2023-01-26 00:00:00+00:00;GRÚA;42000000.0
607150;8489;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;27000000.0
320123;451;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;8000000.0
572280;4247;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;35000000.0
470692;2763;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;93000000.0
724187;3543;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;6000000.0
377035;9422;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;89000000.0
911335;2397;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;67000000.0
610914;4421;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;18000000.0
360875;7858;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;48000000.0
467174;5444;2023-01-26 00:00:00+00:00;GRÚA;29000000.0
197405;3440;2023-01-26 00:00:00+00:00;GRÚA;63000000.0
911961;6036;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;79000000.0
295362;8277;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;22000000.0
673666;8489;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;59000000.0
280235;7063;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;75000000.0
384404;9881;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;66000000.0
510473;1704;2023-01-26 00:00:00+00:00;GRÚA;57000000.0
583881;5829;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;30000000.0
239878;9185;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;2000000.0
361288;3631;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;49000000.0
