payment_id;claim_id;payment_date;payment_type;payment_value
512701;4647;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;24000000.0
345807;2677;2023-01-16 00:00:00+00:00;RESPONSABILIDAD CIVIL;15000000.0
667109;730;2023-01-16 00:00:00+00:00;RESPONSABILIDAD CIVIL;4000000.0
192457;8444;2023-01-16 00:00:00+00:00;GRÚA;5000000.0
698170;3554;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;23000000.0
20190;2346;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;5000000.0
617669;1033;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;67000000.0
23363;1515;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;53000000.0
111664;4597;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;22000000.0
696025;2895;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;67000000.0
535050;7858;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;71000000.0
760895;7556;2023-01-16 00:00:00+00:00;GRÚA;38000000.0
763281;8974;2023-01-16 00:00:00+00:00;GRÚA;2000000.0
315086;557;2023-01-16 00:00:00+00:00;GRÚA;40000000.0
854453;9480;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;86000000.0
878586;6818;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;17000000.0
73229;1696;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;52000000.0
880760;761;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;11000000.0
182454;8528;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;57000000.0
143013;8489;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;19000000.0
272543;6178;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;49000000.0
67201;9983;2023-01-16 00:00:00+00:00;GRÚA;64000000.0
414699;8572;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;12000000.0
687997;9011;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;46000000.0
77601;6315;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;27000000.0
893406;1458;2023-01-16 00:00:00+00:00;RESPONSABILIDAD CIVIL;36000000.0
578780;2353;2023-01-16 00:00:00+00:00;GRÚA;44000000.0
702559;6025;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;83000000.0
638653;9406;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;46000000.0
195769;9790;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;66000000.0
586429;7013;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;94000000.0
230720;4371;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;41000000.0
930799;1345;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;86000000.0
964998;918;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;18000000.0
525669;5523;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;82000000.0
763955;1572;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;61000000.0
310633;9055;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;34000000.0
414335;3119;2023-01-16 00:00:00+00:00;GRÚA;64000000.0
338465;9645;2023-01-16 00:00:00+00:00;RESPONSABILIDAD CIVIL;54000000.0
257468;4185;2023-01-16 00:00:00+00:00;GRÚA;17000000.0
550548;7858;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;63000000.0
184316;8201;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;14000000.0
680263;5072;2023-01-16 00:00:00+00:00;GRÚA;25000000.0
38612;6730;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;57000000.0
843434;8223;2023-01-16 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
828364;263;2023-01-16 00:00:00+00:00;RESPONSABILIDAD CIVIL;98000000.0
643837;2252;2023-01-16 00:00:00+00:00;RESPONSABILIDAD CIVIL;51000000.0
313120;7556;2023-01-16 00:00:00+00:00;RESPONSABILIDAD CIVIL;8000000.0
310986;4424;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;27000000.0
625497;4106;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;34000000.0
447679;4236;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;31000000.0
500899;9983;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
