payment_id;claim_id;payment_date;payment_type;payment_value
326464;5471;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;92000000.0
519095;9956;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
790757;775;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;62000000.0
967292;5716;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;47000000.0
196370;51;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;31000000.0
410749;7530;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;7000000.0
183628;4899;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;39000000.0
687715;4919;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;61000000.0
694825;4228;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;29000000.0
790530;807;2023-01-01 00:00:00+00:00;GRÚA;46000000.0
591264;9042;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;12000000.0
453947;6239;2023-01-01 00:00:00+00:00;GRÚA;61000000.0
226576;9954;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;55000000.0
277583;5782;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;92000000.0
680775;1248;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;21000000.0
125018;2534;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;88000000.0
731069;8757;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;38000000.0
786060;9158;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;71000000.0
146397;4758;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;39000000.0
193672;7627;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;77000000.0
149636;3499;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;71000000.0
490267;4228;2023-01-01 00:00:00+00:00;GRÚA;24000000.0
742471;2147;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;63000000.0
297045;2963;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;74000000.0
256554;2026;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
904881;6582;2023-01-01 00:00:00+00:00;GRÚA;46000000.0
772743;4294;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;4000000.0
707400;761;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;52000000.0
34014;5949;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;52000000.0
372680;3795;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;89000000.0
958276;530;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;59000000.0
924835;809;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;12000000.0
503686;3915;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;35000000.0
658218;3484;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;28000000.0
366078;2222;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;37000000.0
26067;2346;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;11000000.0
524462;409;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;39000000.0
20720;4044;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;52000000.0
99263;7366;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;44000000.0
738012;4409;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;35000000.0
639862;1953;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;97000000.0
433721;3825;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;60000000.0
658673;3234;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;13000000.0
57463;6791;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;28000000.0
502163;2677;2023-01-01 00:00:00+00:00;GRÚA;13000000.0
372401;5982;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;76000000.0
497683;2482;2023-01-01 00:00:00+00:00;GRÚA;1000000.0
497591;8526;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;14000000.0
412469;8669;2023-01-01 00:00:00+00:00;GRÚA;58000000.0
456855;3508;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;93000000.0
302089;9733;2023-01-01 00:00:00+00:00;GRÚA;57000000.0
292953;95;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;73000000.0
326219;1263;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;95000000.0
895854;3298;2023-01-01 00:00:00+00:00;GRÚA;97000000.0
867041;2966;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;10000000.0
794775;9384;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;50000000.0
695742;7352;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;31000000.0
