payment_id;claim_id;payment_date;payment_type;payment_value
276339;4258;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;96000000.0
650393;5291;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
63450;370;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;32000000.0
520437;5085;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;38000000.0
901176;187;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;15000000.0
527763;2397;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;1000000.0
503729;6118;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;20000000.0
738160;2562;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;41000000.0
976877;3904;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;60000000.0
330646;1683;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
320380;1294;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;11000000.0
56480;3597;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;99000000.0
200289;775;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;73000000.0
988182;3056;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;55000000.0
967484;3115;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;79000000.0
279253;6603;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;85000000.0
27148;697;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;87000000.0
809381;2397;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;29000000.0
609473;9158;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;92000000.0
272949;2654;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;19000000.0
525770;4421;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;10000000.0
798674;629;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;91000000.0
647021;302;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;88000000.0
392705;8665;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;55000000.0
988785;7472;2023-01-23 00:00:00+00:00;GRÚA;63000000.0
457104;5697;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;31000000.0
272717;616;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;29000000.0
180088;5962;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;46000000.0
124449;4145;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;12000000.0
641532;9643;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;31000000.0
43755;7650;2023-01-23 00:00:00+00:00;GRÚA;36000000.0
740382;1296;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;40000000.0
242188;4851;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;42000000.0
332267;3363;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;67000000.0
198388;7322;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;29000000.0
115176;1704;2023-01-23 00:00:00+00:00;GRÚA;34000000.0
328930;4409;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;88000000.0
989681;7841;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;27000000.0
3130;8673;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;2000000.0
29165;9978;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;80000000.0
42683;4850;2023-01-23 00:00:00+00:00;GRÚA;3000000.0
836490;7448;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;71000000.0
410297;2343;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;4000000.0
238645;2966;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;97000000.0
521763;912;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;83000000.0
156205;5817;2023-01-23 00:00:00+00:00;GRÚA;94000000.0
218538;1025;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;50000000.0
696137;8703;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;28000000.0
